video_filename,fragment,predictions,text
C:/Users/Bobo/Downloads/task3\ER22_AFL12_MXF.mov,23,happiness,"Tell me about tonight is tonight you are island is going to think about if we would vote for London yes but why do you want to go on London yes it is actually ehm look it is actually a bit of his own fault because of course heBlack voice has but also yes to be able to give something back for vincent eh I think of London yes then the moment is also to ask ferry how the flag is there what what what what what is there eh what there is what thereAll of them will happen what he is going to do when you participate I then we have three yes I have already decided for myself I will vote okay and I would rather not share that with you no I understand very well that they are on Londonvote but I have spoken to other plans for tonight about the islands oh okay that is important yes is very important I have told him of the idea to vote flowers I think it is quite good yes yes just vote for london and hope that thatWas not immediately convinced okay I had a bit in that regard, ferry is bothering us in the game but yesI am not not hateful okay Next time I will have to tackle it better next time before I switch on because I will no longer do that soon, and there is still great uncertainty about the coming island council I want at least I would likeIn the final are yes only I really need you because we don't vote for you tonight but on TV if we all swim together tonight ferry that would really still be nice but I don't know how you come across that I know thatFerry is a big danger so I hear you yes if I can't stay for a while to possibly eliminate ferry and he really doesn't see it coming when it is as autumn because you have really indicated that you want to get away and likeYou do the fall is only players who want to stay and then he can put his immunity and start or at least become suspicious and I know a lot what he just has a strong weapon and of course London also has a loot ehm but yesIf he still holds EPL on his side, Dennis and Harry is also pretty strong the question is whether April is on the side of Harry and Dennis I know that he is on the side of Ferry, yes but need nothing to knowswitch off"
C:/Users/Bobo/Downloads/task3\ER22_AFL12_MXF.mov,24,happiness,"Winner Island already got new residents at Dennis won immunity and he took Harry and Ferry to this beautiful island with a hut where they could finally sleep and they needed that because the heavy expedition starts to take his toll oh day 27 was notSimply next to the weather hunger and insomnia, the nostalgia is also starting to play the expedition members Parton in boredom, they have enough time to think about personal issues and have long conversations that leads to deep insights to see you Dennis how feels itTo be clean again it is very strange because of course you just have to continue but today we just showered a few times as long as it could be Harry how was it for you on winner island wonderful yes really as soon as my back felt that mattress relaxed by the back my backWas in love with that mattress I have slept wonderfully at home already because it is really starting to bubble now and what do you miss the most of my warmth the love yes of my two kids and also from my girlfriend absolutely just goodhug each other and just do the things I am now doing with others at the moment just chilling but laterHugs kisses even though they are toughly tackling but I say here come to watch yes absolutely what insights did you come well, I actually played this entire expedition with the feeling to make my father a little proud that I 2 years oldI lost I notice that I thought a lot about him this week and from that thought one particular wish comes on and that is that I really want to become the father for my son Charlie that he was for me so nice so yes you emotions youI am sure it is emotion but I am also very happy that I feel this so strong I give me a very good feeling also good expedition members it is time to vote Dennis you are allowed firstBefore I start to make the voices known if someone wants to use immunity, this is now at moment yes I have something to confess to you allBut I got the immunity small from Ilias the moment he left that I am going to bet now completely dead he had left him I thought that is not about your back of your own child oh my god oh you had us well we goStart London you have a black voice and that is the first voice the second voice Niels the third voice Niels the fourth voice"
C:/Users/Bobo/Downloads/task3\ER22_AFL12_MXF.mov,25,happiness,"What does Niels mean that the most voices are for you there is one with premeditation, yes I have asked for it myself and I am also very grateful that everyone has kept almost everyone in his word I have spoken and yes I really haveA great experience actually thijs I already saw you during mood and tears you felt good then already ohm yes yes I already know you have to ask you okay you can say goodbye to niels well boy hey is right boy doBut a week and then you are going to pop it up, hey but a lot of fun done really a winner yes may maybe you can grab torch yes yes come all the way to pick up at home call home"
C:/Users/Bobo/Downloads/task3\ER22_AFL12_MXF.mov,26,surprise,"Yes you are working on it for a while but if it really happens then it is oh wow adventure now is really over yes so what has it really been your highlight the most beautiful I think the ties that build up with people in a short time becauseyou take such a unique experience EHM full of emotions it really goes from hop to hair actually that is quite tabled you are also looking very much connection with people and yes I think that is very special I will ask you but I think I am itAnswer already knows niels there is a dropout island you can even fight back to the semi -final well if all of this happens outside me then I would have absolutely accepted it but for now I really thank for the Lord so you would give on soYou can describe it but for me it feels like a profit to go home we have enjoyed you but really then you will miss news that is your way now is also a trial of the next time I actually have a second kind of Google thatWhy would we want to play a semi -final in the water with an Olympic gold winner when Vincent comes out, ferry can just as well I am very curious which of us best played the game"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,0,grief,"I have thought time it is not about winning at all or losing I actually prefer to think about it with my girlfriend and with my child than I go here for my own glory It was an emotional farewell for Niels Thijs thatRemains almost exclusively behind you are really you are the one who can win this from the close -knit team of which he was once part is little more about we have to be here for the remaining days to be easy to understand, but you are our fifth todaySo we lose the upper hand I have asked for it with the departure of Niels there is more balance in the group and everything can happen the only guarantee on a next step in this expedition is to win an immunity and I know for sureThey are going to do everything they can to do this"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,1,happiness,"Yes yes day 28 have already woken up again I have had a reasonable one night's rest eh I have to say it has to be a bit quieter in our kanplein to the island council so I just know that he is going to his family that he is going toHas looked because I think he has lasted quite a long time because he really already said 2 weeks ago that he already said well I would not mind going home a little earlier and really kept up for the same time emotionalAre you just going through a roller coaster and if you then attach you to people who will not see any more intense month after a month, it will come in differently than putting a friend normal goodbye we all have our lack at home andI actually think this is a bit dropping so I think it is a bit of a bit but it's his choice yes so we are going to watch this club now still a game Chinese say if you want to finish something completely and thenIf you have to think of the image of a fox that goes over a net frozen lake and he knows that he has to walk very carefully, he wants to get to the end because if he drops his tail in the ice -cold water at the last step, he freezes inhe is dead so if you want to finish it completely, then you should not drop your tail in the water at the end and only when you are on the other side is it ready, but that is also part of adjustment can you not distract from itThe end result you want what you want to achieve beautiful metaphor heart rate but those emotions can also help you embrace the beautiful and the end result you want to keep I think it is part of your entire path in the route you travel yes and IAlso think that it would be less beautiful if you didn't go through those valleys yes they belong to it I think it's okay with eight people clearly clearer much nicer is about everything going on"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,2,Scared,"protein just needed yes we need protein we need fish we will take a very wide very wide we are a bit worried about the small amount of rice that we still have the flour we know of course yes we still have some thereDays continue along so yes it will certainly be a matter of fishing and perhaps also a round of Bush Shiva and Thijs take that at their expense then it can still be what what has not yet been found. I expect something from a pineapple bananas because I do not expect becauseThere are a lot of monkeys here hey yes but it has no leaves more than carrots bingo this is quite a bit still yes chill better I actually have a second kind of dome that why we would be a semi -final in the water with an Olympic gold winnerWanting to play when Vincent comes out, Ferry can look just as well because I wish them both as a person, but they are both too strong as a player why would we want to vote Ferry without him using his immunity while we just have a safetynet withLondon's last loot do this scope we have a free job to get a very big player out the only loot in the game to grab the only immunity mint yes and then you have 100% a free job without Olympic gold player in your handTo go this would still be a nice Christmas on the cake for EH all the people we have already sent out because we have taken real Beukers out only London has to agree yes he just has to get away yes top we are good and those plantsTo find you still want to just finish the round ok we do the round off nothing is best at the end of the afternoon"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,3,Scared,"Suddenly Thijs says yesterday I want ferry out okay so eh intense yes but well I went to my will to be told me to me but not your own voice is your own voice yes and very honestly thijs has changed a bit after I am after IDo not know if you have been a bit of bossy about that bit well I thought it was a bit bossy about it or something yes is good to see that you will find a few people you know how to get control of and that is goodA little fatter he has forced me a bit to vote on your knee that I am sorry and then and then I really mean that he then I say yes but vincent is a good friend of mine is day 1 not being able to do anythingOtherwise think or someone else that he just says no you are going to do it just you are just going to do it ready and then really with such a tone that I really feel a bit informed and then I actually want to say something solidarity is somethingObviously, such an action is not only selfish, but I also find it highly unnecessary for Finnie who has to hear that now and for your allies who also have to listen to this before you say something I don't have to hear it and I will go to youNow that the lesson is no longer reading but it is just selfish and it's a game in this phase it's just not smart what you do and not for yourself and we feel our pussy on how you can talk about yes I am notSolidary towards your dog and now he himself is going to give up the whole solidarity because that ferry wants to vote out now I really think that they actually just have a cookie of own dough at the moment I just grant you moreThen thijs you are such a honest guy you have kept the fruit for him you have twice your own ferry eh actually betrayed it and he doesn't go and he wants you to get out you know thijs he is he is simply ruthless thenI suddenly thought yes my voice is my own voice I will just say this to you and I think we just have to turn it around so yes if you want it but I am done with it but we can't talk about this anymore so let'sA code word agree if you put your hat on my head then I don't have enough to talk about it anymore after today he knows enough now it is just waiting for ferry and then we can make a very nice plan eh I will at least gothat way because we never had this conversation bye"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,4,happiness,"I think it's a beautiful island I am a blessed here universe is happy with me I can be very good on myself, the people in the camp do not necessarily miss I think about who falls off and that person comes this personKant on you know because I have my island for myself and I prefer to keep it so yes when someone comes to this island it is he said if I am just really war expedition robinson we should be by faith now that I want sostay here for a long time so that I can come and come the semi -final"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,5,happiness,"Know that you rinse a little sitting ducks I think we can vote for plaster if I don't have immunity today okay so I would like to ask you if you will also vote on time it wants you to be really skewed this time other thanI really get very pissed off I have learned that at home I want to vote out and so the wound wanted to break the first and of course a counter -reaction must be against I have looked at Ferry just as well in his eyes because he has voted twice differently differentlyThen who had agreed if he does something different this time, then I get very angry Patrick is actually always honest and street although it doesn't seem like that is that it is to me at least so I believe him 100% I really believe him100% and and and and and you know it you can also be 100% trust we are not easy lambs that are taken to the slaughter and so we don't go then I mean then the fun is off and I think this is a wholeNice development that makes it completely different I see that happen I like to see happening the only one who has something to use is London and you have an immunity so what is he going to do I assume that it is not going with thatand in principle it should not matter if he just has a voice yes what I also like is that I don't have to do anything I just have to say yes I go with me put that way yes then do then doWe're fine and in the meantime I get a little further a little further when ferry puts that hat on my head then I know that Dennis and Harry are going in our plan hat on my head"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,6,Scared,Be a bit worried because my legs feel really heavy but mentally I am a bit again over a kind of words that I really decided from I want to go to that final so it just has to come from somewhere today I feel againReally empty without energy it takes and it is now day 28 so it becomes too harder it is that it is a kind of multi -part course where people lose weight during the race is always nice welcome and then I think so that goes energy costs
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,7,happiness,"I think I am in the right place for the coming island council, we have some needs again and second and that is possible if it is properly executed flawless"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,8,happiness,"Expedition members welcome to this immunity test before we start dennis as stands here beautiful I have to go back but I will do my best to just get it again to get this chain I want to win because I just want I wantJust more food Dennis had been on an uninhabited island for 28 days you expected that no no what did you expect from yourself I had no end number in terms of days in mind I naturally hope that I was not too fast at home it was also the adviceFrom my children you will certainly miss them at home very much yes I notice that the moments we now have that at home is very close yes thijsje was yesterday very sad how is your good yes yes so good so ferry you won a wholeTime ago and immunity currently you are otherwise in such an immunity test no, certainly not I have the idea that there are also plunder in the game so yes then a currency is less true and I just love it very much inside soThere I go 100% for tactically I thought the only thing that should not happen today is that ferry wind you start there at the start of the course and above your head is a bowl of water if you pull the rope the water will run youGet a small bowl along with you catch the water on the balance beam under the first obstacle through this balance beam and you pour the remaining water into the gutter and that goes through the gutter in the container if there is enough water in the containera flag up and you can go to the next object that are three puzzles that speak for themselves but as you can see there are only three puzzles so only the first three are allowed to puzzle I am already math tutoring for it forthe children at home so no betta is my direction so let's come up with no matter how much unknown it is that comparison that I immediately on the purpose of this test is to resolve that puzzle as quickly as possible the one who does that is the first to win immunityto winner island and two people are allowed to take the last with the flag gets a black voice I actually see a fairly simple course the venom is in wearing water and one important goal Thijs is not allowed to win because if Thijs wins then he has immunity thenour entire plan is canceled"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,9,happiness,"Expedition members are ready for immunity 3 2 1 go hoppa string Pulling water cleans down you fill your fill bowl that flows very slowly full yes and if I have a full bowl I see that a few people are walking away with a trayI did because I did that often enough in the hospitality industry but this is not a bowl and this is a leaf of nothing how often you should not walk hallelujah say thijs niek and london go fill for the second time I thought first check how howI can quickly walk on that balance beam without being too much spilling the first few times I do quite calmly and I think yes I didn't have to do so much so I will just do this faster next time if there is enough water in the containerThe flag goes up and they can continue with the next part the puzzle but there is just room for three I am going a bit slowly my legs still feeling still heavy and I had hoped that a kind of adrenaline would come over meAnd that I could get that energy from somewhere, but yes I just notice I am just not really burning ahead, but then I think it is better to go less often and bring more waterFilling water to get that flag up and I am not worried with condition but yes it is also very hot eh that second balance beam that stays complicated I actually have to look at the ball to do it well but you also want to look at your containerTo keep water in it so that is difficult combination I think to myself as often and as quickly as possible because most evaporated on the way, I think it is a good tactic to fill as full as possible, take your timeSo that every drop really counts I do not regulate my breath from my nose through my nose from my nose because I have learned from my motion guru that if you are in a high competition and so you will breathe through your mouth you can useyou are very tired quickly hyperventilating in your nose from your nose and it is going well I have already trained it and it really worksAnd Harry finds it difficult to keep his balance and then there is also a lot of water leaking I don't have the idea that it is going very fast I have no idea how much water actually then and you should grab that at the end is really not that big I amReasonable to spill although I do it very nice with one hand and flamboyant I see that his plate does not hold so that is pretty smart because then you cover two sides but yes if you walk with a tray soup you also have one hand attachedIf you are not going to walk with two hands like this so I keep that strategy on a lot of people on one hand when the super unstable it is not at all handy and then you also have to walk slower if you think nice I will take advantage of that and take my advantage with it andI stress it most about Thijs because if Thijs is Boef Wind then our whole plan goes for myself it is very important that I get to that puzzle because it is always a confirmation that I am in the higher row because I think it is an upcoming oneIsland council is also good we already have some nasty plans a second haircut in May King and that can be flawless if it is well executedWhich three expedition members are allowed to puzzle and who gets the black voice and it is unique their flag that goes up flickr that sign away and jumps to that puzzle to nick as quickly as possible with the puzzle There are two more puzzles about bam the first soSo young man but also went really fast I think really what he did he did he cheat or something because I really don't just stay there I just see some sums of okay this is not a puzzle it is just counting so IStart counting and I do all those things just that just gets into the stress instead of thinking logically trying to rub the bath out because there is also dust and so that is a bit of moisture and I hold it and ISweat myself too, so I do a little sweat from my forehead in the container also drops of how much water do you need when I thought it is a puzzle so I have to connect those numbers first and then you just have a very easy calculationDennis looks hopeful at his flag but it is not enough London your flag is up you can take a seat at the puzzle oh cunt I will not run so many signs behind London and then I see all figures I see a + b is 6 and eh CAnd d 7 I thought oh oh what is this and April also your flag is up fucking pussy these three fighting for immunity and the rest fighting not to get a black voice, I realized at the time that Thijs can no longer win and ThijsHis flag is up I am disappointed as a plug I had one dash of less then I was now busy with a puzzle I had just had a real chance to win that I could have just been on winner island not a black voice for Thijs I nowI really have no idea what to do I get really panic how should I solve this those pivotes must have a number I see all formulas I really don't understand this at all but boys ferry has no black voice I haveA very bad backlog on the rest I am standing against Dennis and Harry Dennis is a 50 Harry is one the 60 and I think I come from chief on you can't lose from these two I just have too little energy today I go itJust doesn't turn a little faster or Master London De Looy who is so good at counting yes he will be able to solve it for a moment, seriously London who will count under pressure that is not good London I just got some bred johan epl has a resultBut seeing and April that result is good I can count the second test just won and with those maths and with running and yes I am really kind of flabber or something oh my god aprylic has just won immunity so unfortunately unfortunately I thinkpeanut butter from London Looye just keep going and just wait until that flag goes up but does a lot back and forth it is a nice challenge Harry Dennis and Diva"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,10,surprise,"Stop April almost surprised about your own can yes yes yes really very yes nowadays you grab your calculator everywhere I am no longer counting so much of the head at a certain point okay because you need that if you have to think and then in oneTimes when it started that turntable the ting ting ting ting ting ting ting ting ting ting and then that I was that code in one go you have to see it and I my god I am the first to I think I don't think the same thingFrom April thought yes now you have to stay calm and think logically I say only it will turn things and only when April almost only then did I think oh wait that letter I think so that it is corresponding to each other and then eh yesThen I really thought of shit and thijs the fourth that flag went just too late, but it was edible granted thank you harry you was a kind of waiter I thought it was very clever how you kept all the peace yes that we all have to sag yes except someonehave to put it out no eh yes eh yes I look I am an actor and then you have hospitality experience because between the plus you have to work anyway I have already done a lot so I think yes eh leans on the hospitality experience and calm yes that isA little quieter and a little too little water I believe yes another black voice yes but yes I have chosen a strategy and really kept me so eh yes then you sometimes knew yes yes you hear the immunity chain come but you getgoes to winner island and of course I have a gift for you a bowl full of vitamins I am very jealous of all the prices I would have preferred to have won that chili and garlic that really gives you so much taste to your food but dear April thatIs not everything on Winnerseiland is also a surprise not only for you but also for the two that you are going to take with you I want to distribute it so honestly there is one person who has not yet been on winners island so I will please take this oneIs nice if everyone has seen the island not can cry of joy, I want you to know how much you do with me really yes you need you, I think just thank you, yes, I just have to cry yes I want to die for winnersIsland I am really happy and my buddy from day one I will take ferry with you please eat tasty and have fun with other surprise on Windows island I am very curious really cool and when I won the first necklace I thought yes how cool it would itif you would like a second that would really be Christmas on the cake I will see you tomorrow on the island council thank you it is not nice to be the last with black voices or not a little proud and itAlso brings in mind how far I have already come"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,11,surprise,I see our surprise you can now ensure that it is 100% not a semi -final then you can finally use your plans that have from day one and tomorrow just on time the company is getting more always more fun I hear yes boys paybackIt's a bitch but must happen
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,12,happiness,"Could not understand audioA few years ago that I never gave in the basement that is good I enjoyed it very much sorry that I drank it without you but eh it was a very good wine full of love I am proud of your love youWhat a nice message that nice you said you didn't cry that did not work what a nice story man yes really nice really very happy with it is yes really super nice to see her again I crying not so often but ehCan't keep it in today it's a nice boost to get through that last week oh this is my friend I see now dear dear dear dear dear dear darling I am very proud of you I can tell you it is for me tooAn expedition because we talk to each other day and night with each other and I have hardly seen you for 30 days now, but I am very proud of you I am not I notYou are a boss and I love you it is not normal I miss you also extreme you wanted to lose some pounds well that will have succeeded that will come back so bar I am very proud of you and you let's see woman women are beingstronger than my nice what just beautiful I just had muscle pain together just laughing that I am just so happy to see him it is just really my best friend and I happen to be just really in love with him well thanks thanks then thenAre we going to look further I am also curious who it is yes hey honey how good that you have already done it that far we are so proud of you, we are Tom we are incredibly proud and also not different than expected because you are a kanjer yes you youHave you come a topper before you have that big price because you have to maintain your family, well we miss you enormously and we hope you miss you not at all you have to do your best keep on keeping up focus on what you have to do and wesend you a very big hug thick pillowBut you really have the same voice as your father just identically bizarre the message from home that is really very nice because you are thinking all day long to their thinking yes yes I am going up now and I go to bed with it how willwith daddy really nice nice yes my father also looks good so that I am also happy tonight my father who will be 5 years or so seriously ill and when I left he said I will wait so I don't make myself here like thata lot of worries about him or that is going badly with him only I hope he can still see that I love him very much this week noticed and I am just so incredibly proud of him how strong he has been yes yesI just hope that I have something of that power that he has that I have that I also have it in my body a little too, and then it will be fine then you will see"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,13,happiness,Well that is one that is better that we then walk parallel to the bus the fish that I think have already disappeared one well we are still going a few times is nice it is a nice or a sandwich yes we just have toOnce go a lot of trouble I don't know if you notice that after that test boy it is really eh legs are porridge as if I have run very badly but yes look there is nothing lost the only thing we had to have is that Thijs is that ThijsNot want that is important that is the most important thing so I was very happy when I heard that he is no longer coming to the plus our plan that is going to continue I think that what is going to be at home the company is always more fun I hear thereJust in one go a semi -final close to who's I have always seen Thijs as a kind of play and that and that allie when you get it out then the whole covenant is gone so yes and also a bit for Vincent payback it's a bitch butmust happen
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,14,Scared,guys we have post yes who would not expect that there is anything else no no no one will not be under the grass again that we have to do test very often not April ferry and Niek yesterday you received the message from homeYou can designate one of the other expedition members who also gets a video edge who want you to put a heart under the london is so I was also right to think of london Dennis also awarded very much about family here I can imagine he heHis message would also really like I think London is really the best option and the fact that we do this for him may give more confirmation that he is holding our wound again so eh yes
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,15,happiness,
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,16,happiness,"It is nice to lie on the beach this is this is the moments that you can really enjoy okay I am just on because I don't have to be at all but I suddenly see a bottle and I stand up immediately againAnd I think what twist are we going to get Horst Best Expedition Members Winner Island have April Ferry and Niek a video message from a loved one yes they also got the unique opportunity to be the same for those who are this have been chosen when you start the videoSo nice guys this is very nice this is a nice message what we get for twist you suddenly know how then it tickles in my belly hear my family is everything yes yes certainly for you for those not I would be very coolFinding but I am also afraid that this will break me in half, yes it will be stuffy I am even a bit emotional I would really like it yes yesYes I am curious let's do we do yes let's do a month of boys after a month I have taken special glasses I want to tell you that I am mega mega proud of you that you got so far and to be honest I knew thatyou got that far because I know the power that is in you and the positive flow you have I am very curious about all the stories you are going to tell adventures that you experience with the beautiful people around you here it goes well I am very proudOn the kids they are doing well now at school, otherwise they would probably have wanted to say something nice to you and you know it is deep in you that tiger and that tiger is so powerful so powerful I can do with you together I am meDo you wish all the strength and love you still need but you are also just going to smoke I am really convinced in you a lot of kisses sooso lobi and set -off baby so cool wow it also touches me mainly because I have not been her for 4 weeks nowhave heard but not seen it and that is separate"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,17,happiness,"Basil briefly thought of what the best scenario is why should we stand in the semi -final with an Olympic gold winner if we have the only chance to vote today to vote him yes you can now ensure that he is 100%Not in the semi -final then you can finally use your loot that has been having from day one who is going to think about it okay I have promised you look but he has ferry from day 21, we are we are number one but I think I think stillThat if he does not know, he will not deploy him if you do not plunder it now, you will give a chance to get a prevention of team orange or at all to stay in it and then you might just play a water test in the semi -finalWinning against Olympic gold I think he doesn't see him coming anyway, but I am for safe I have just said you know I have that loot that I am not going to bet you don't need them, but he is also players playersmust indeed out I will honestly say I always said with the expedition yes those balls that is not nice at all that is not part of it and blabla I had such a big mouth to always look from young start him but he will thensee but if you want to stay in it and you want to enjoy the expedition you have to go a bit a bit of a dance with all those beans, but it will be fine how beautiful it would be if that butterfly was used against against againstone of the best players honest I think it's pretty nice actually it's just naughty"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,18,anger,"Do you want to say that I just think it's a cunt I am not crazy, I know what it's all about we are now trying to set up a plan for Thijs maybe other people are playing a doubles I am very curious which of usplayed the best game"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,19,happiness,"You stand with your bare leuter in nature you look at the to the sea that comes to you while you are showering to clean every spot on your body that has not seen any sunlight or clean water for almost 30 days onone moment you just go for your own rancid life I think I already have when I live on my head on 1200 pets that I can also just fine with it are really nice for me we all pets sorry guys hey google comes out sand comes homeI am sometimes difficult to brush with teeth every day but I think a lazy and here you can be nice and rancid are nice 10 days the same underpants on who the fuck cares literally I am completely fresh and you feel you feelThen so alive it is really not normal I realize that I have seen my family that I've been here for so long and everything is just very really past guy I swear the shower really heavily underestimated I thought really so monkey fascinating I am already nowI don't care a bit, but really holy shit what is this lijp now I really feel that you are vacation because you are now clean you are no longer a fucking animal and you also look very differently at the world so yes and yes and youThen you also realize that you want a Robbins to be in Malaysia and where it really"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,20,happiness,"Time to plunder Alright and then I think how it will go on the island council and it is only possible that we have checked everything and that it will run well and to my surprise the looting alarm on red is that someone has a onePlunger is going to use and the only one who can do is London is the only one who has another loot okay lady and gentlemen There is a loot alarm on red all day and now he is red again you still had a tube dude yesdude play game anyway I don't know film today well then I know enough okay okay okay okay nice momentYou never know what will happen on an island council that is the nice thing about an island out there is also a coin ferry still has an immunity smit okay exciting because this is a kind of shit that is so cleverly committed the intentionAlso good yes I sit here for a moment that I'm just thinking it is a cunt because I know yes you I'm not crazy, I know what it's all about but yes I can plunder everything I want of course yes that is actually onePlan that only happened a bit yesterday what I would rather stand against Harry and Dennis than against Fairy, especially if it is something with swimming, I think yesDo you have to go swimming against an Olympic swimmer so it is actually time that Ferry goes out and I am also happy that April has him to win to winner island we also do not do not strange or yes I always get so against island council on a little bitNervous there slowly red but no joke I am a bit shocked that it has gone an alarm actually everyone knows that only London has a loot so yes I don't know what his plan is what you are going to do yes I can't do that much oh meReally not hope that something has changed as actually Piece in the stress Harry Interesting Luna alarm has been thijs, London has pushed to use it or is the place turning anyway and Harry and Dennis also go on ferry I think ferry like that nowGood religious is that he would not and would put his currency because he probably has no idea that this might happen"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,21,happiness,"April won an immunity plan for the second time and left with Niek and Ferry for winners island and that was a big boost together with the message from home to get through those last days to the semi -final April is safe and Ferry has oneImmunity minted in his pocket but with a loot in the game he is anything but safe, two fronts have worked hard for voices so this promises to be a very exciting island council that is in sight of the harbor in sight faka fighters hey hello holy shitNice Expedition Leiden Welcome to this Island Council April how was your vacation day you oh that is wonderful I enjoyed you it was super fun with this man on the island and we received all three personal message from home that was really great niek you have the best dayFrom your expedition to tell me yes seriously first I can go to Winner's island with food so that is actually the best gift you can get within the island I think and then to see that my father is doing wellLondon you were the lucky not just a message thrown into his lap that his nice presents and I really want to tell you I am really grateful to you what did the message with you it beamed what gave him some tears absolutely anywayYes somehow you go anyway and you know you notice the love that and a splash the beautiful words I had then it was just beautiful and that is why I am 100% sure that I will ask her to get marriedNice nice say it is absolutely an expedition that that is certainly yes I thought after 16 years that should succeed thijs how was your day my day was good I have to say that I am also brightened up of the message what Nadia is wearing onLondon has left a very sparkling woman who is also tattooed and talks about dragons and tigers and then you also touch it yourself by emotional but also very motivated before we vote with looting alarm on red that means someone wants his plunder wants to plunderuse to who the honor that I am London yes you can hand in please and then you can address the group and then I really want to know from you who and what you are going to plunder yes I am going to do a loot on the immunity coin ofNever underestimate your opponents at home and remember good pride comes for the fall I am very curious who of us best played the game in the last 2 days I hope but we will see it"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,22,happiness,The votes have been cast so see who you voted but first if someone has an immunity in his possession and want to use it is now the moment yes I would like to do I want to use my coin you can come and bring me thenI am also right away that all the votes cast on you will fall Harry you have started a black vote The first vote is for you black vote the second vote for ferry the third voice at home is the fifth vote for homeVariety two voices at home You also have two voices the sixth voice at home
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,23,happiness,You can say goodbye well I think it's really cool how you are the views oh my god it succeeded oh my god yes anyway I really have to restrain myself
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,24,happiness,"Thijs I have just seen you laugh but I can't completely place that at the tactical fanatic player I saw this expedition for me it all had parts during this trip I have won captains tasting I have won immunity I have oneMade together I made friends I would have liked to win I really proved that I can keep it up I was planning to really stay here until the last minute no it is not yet for your no surprise ohShit you go to drop -outs island I can still write a title robinson 2022 in your name okay what the fuck I didn't know I thought it would not be expected the unexpected oh nice I am looking forward to knowing what I likeI really never expected that I would get all those voices that I think that makes it for me also expedition expedition and now all now that you know that there is still a way back to that final perhaps yes now I hope they againTo see that chance you have I know you can go on it, huh"
C:/Users/Bobo/Downloads/task4\ER22_AFL13_MXF.mov,25,grief,Thijs of all the people this is not saying but friends island again this is war island when I was young I was also very susceptible to people who are very dominant and it just feels really stupid that I have been kicked in the trap again while whileI thought that was no longer a trap for me
C:/Users/Bobo/Downloads/task4\ER22_AFL14_MXF.mov,0,grief,Everything ferry that hats on my head then I know that Dennis and Harry are going in our plan a thunderbolt in clear heaven time was so bad in his own game that he had completely missed the conspiracy against him also for you Thijs Thijs that means youMost votes have been given yes sometimes you make plans that work and sometimes you make plans that don't work and in this case it has not worked the result he is in a boat to drop out island and there is another surprise when someone comes to this islandIs it he said if I have expedition Robinson we should be through faith now and the camp is being sought with a man less again for balance I wanted him so stressed movement Thijs on ferry wanted to go terrible because I really wanted to go to half with ThijsFinal but there is not much time to think about that because the expedition will continue to be expected today on this immunity
